date,data,time
37.7200012,2016-6-9,19
37.1500015,2016-6-9,20
37.0400009,2016-6-9,21
38.1100006,2016-6-9,22
38.1899986,2016-6-9,23
38.6699982,2016-6-10,00
38.4900017,2016-6-10,01
38.6800003,2016-6-10,02
38.9099998,2016-6-10,03
39.0900002,2016-6-10,04
38.9700012,2016-6-10,05
38.4900017,2016-6-10,06
36.6399994,2016-6-10,07
37.8699989,2016-6-10,08
38.0499992,2016-6-10,09
37.6300011,2016-6-10,10
37.3300018,2016-6-10,11
38.1199989,2016-6-10,12
38.4599991,2016-6-10,13
39.0299988,2016-6-10,14
40.2000008,2016-6-10,15
39.7599983,2016-6-10,16
37.4500008,2016-6-10,17
35.0499992,2016-6-10,18
34.9199982,2016-6-10,19
34.5900002,2016-6-10,20
34.7999992,2016-6-10,21
34.8300018,2016-6-10,22
34.5299988,2016-6-10,23
34.0999985,2016-6-11,00
34.2900009,2016-6-11,01
33.5600014,2016-6-11,02
34.0499992,2016-6-11,03
34.0400009,2016-6-11,04
35.7400017,2016-6-11,05
36.3699989,2016-6-11,06
36.0699997,2016-6-11,07
35.9099998,2016-6-11,08
36.8300018,2016-6-11,09
36.8899994,2016-6-11,10
38.4399986,2016-6-11,11
36.3499985,2016-6-11,12
37.1699982,2016-6-11,13
38.6800003,2016-6-11,14
37.6800003,2016-6-11,15
38.4500008,2016-6-11,16
39.4000015,2016-6-11,17
39.4900017,2016-6-11,18
38.0299988,2016-6-11,19
37.2400017,2016-6-11,20
36.6399994,2016-6-11,21
36.5099983,2016-6-11,22
37.2099991,2016-6-11,23
36.8100014,2016-6-12,00
36.8899994,2016-6-12,01
36.6199989,2016-6-12,02
36.5999985,2016-6-12,03
36.6399994,2016-6-12,04
38.5299988,2016-6-12,05
39.1500015,2016-6-12,06
38.7999992,2016-6-12,07
39.0999985,2016-6-12,08
39.3899994,2016-6-12,09
38.9099998,2016-6-12,10
39.2200012,2016-6-12,11
39.6599998,2016-6-12,12
39.25,2016-6-12,13
39.4300003,2016-6-12,14
38.6699982,2016-6-12,15
36.5499992,2016-6-12,16
35.8499985,2016-6-12,17
37.2000008,2016-6-12,18
35.5699997,2016-6-12,19
33.25,2016-6-12,20
33.2900009,2016-6-12,21
32.5099983,2016-6-12,22
32.3300018,2016-6-12,23
32.3100014,2016-6-13,00
32.5400009,2016-6-13,01
31.8700008,2016-6-13,02
32.0400009,2016-6-13,03
31.75,2016-6-13,04
33.0800018,2016-6-13,05
34.5900002,2016-6-13,06
34.5,2016-6-13,07
34.1399994,2016-6-13,08
34.8800011,2016-6-13,09
34.8899994,2016-6-13,10
34.3899994,2016-6-13,11
36.5600014,2016-6-13,12
36.8100014,2016-6-13,13
38.25,2016-6-13,14
35.2099991,2016-6-13,15
36.3400002,2016-6-13,16
35.6599998,2016-6-13,17
35.0800018,2016-6-13,18
